compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,material_diagnostic_score
PET,Polyethylene Terephthalate,C22H21O9,negative,-1,429.11855725296,0.6559999999999999,0.4859999999999999,30,1,30,recombination,node_17515,node_0059 + node_0072 | h_transfer_recombination | deprotonation,node_5697;node_5741;node_6893;node_6933;node_7957;node_7997;node_9149;node_9193;node_17515;node_17603;node_17923;node_17967;node_18989;node_19225;node_20133;node_20173;node_20397;node_20417;node_21083;node_21241;node_21281;node_21321;node_21447;node_21521;node_21541;node_21561;node_23811;node_24131;node_24973;node_25173,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C22H23O10,positive,1,447.12912193699,0.6559999999999999,0.4859999999999999,10,1,10,recombination,node_18718,node_0063 + node_0072 | h_transfer_recombination | protonation,node_18718;node_18790;node_19094;node_19130;node_19958;node_20314;node_21098;node_21454;node_24774;node_25078,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C22H23O9,positive,1,431.13420731742,0.6559999999999999,0.4859999999999999,8,1,8,recombination,node_17514,node_0059 + node_0072 | h_transfer_recombination | protonation,node_17514;node_17602;node_17922;node_17966;node_21082;node_21446;node_23810;node_24130,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C23H23O10,positive,1,459.12912193699,0.6559999999999999,0.4859999999999999,11,1,11,recombination,node_19882,node_0067 + node_0071 | dehydrogenative_coupling | protonation,node_6496;node_6540;node_6908;node_6948;node_8756;node_8796;node_9164;node_9208;node_19882;node_19970;node_21110,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C23H23O10,negative,-1,459.12912193699,0.6559999999999999,0.4859999999999999,14,1,14,recombination,node_19887,node_0067 + node_0072 | h_transfer_recombination | deprotonation,node_6497;node_6541;node_6909;node_6949;node_8757;node_8797;node_9165;node_9209;node_19887;node_19975;node_20279;node_20323;node_21115;node_21463,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C23H25O10,positive,1,461.14477200145,0.6559999999999999,0.4859999999999999,6,1,6,recombination,node_19886,node_0067 + node_0072 | h_transfer_recombination | protonation,node_19886;node_19974;node_20278;node_20322;node_21114;node_21462,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C24H25O10,negative,-1,473.14477200145,0.6559999999999999,0.4859999999999999,4,1,4,recombination,node_21131,node_0071 + node_0094 | h_transfer_recombination | deprotonation,node_6957;node_9173;node_21131;node_21471,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C6H8O6,negative,-1,176.03208797526,0.6559999999999999,0.506,3,1,3,recombination,node_7139,node_0009 + node_0079 | single_dehydrogenative_recombination | deprotonation,node_7139;node_7755;node_21629,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C4H5O4,negative,-1,117.01878363943,0.6459999999999999,0.476,32,1,32,recombination,node_20475,node_0069 + node_0073 | dehydrogenative_coupling | deprotonation,node_5991;node_6059;node_7171;node_7299;node_7795;node_7923;node_8247;node_8315;node_9387;node_9399;node_12475;node_12519;node_16435;node_16479;node_16875;node_16887;node_18317;node_18461;node_20475;node_20499;node_21679;node_21693;node_21709;node_21941;node_21965;node_23287;node_23301;node_23317;node_23549;node_23573;node_24409;node_24553,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C4H7O2,negative,-1,87.04460446475,0.6459999999999999,0.476,27,1,27,recombination,node_19351,node_0065 + node_0087 | dehydrogenative_coupling | deprotonation,node_5971;node_6075;node_6343;node_6471;node_8227;node_8331;node_8599;node_8727;node_9579;node_9623;node_9765;node_11031;node_11075;node_17067;node_17111;node_17129;node_17267;node_17311;node_18273;node_18493;node_19351;node_19389;node_19661;node_24365;node_24585;node_25249;node_25521,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C4H7O3,negative,-1,103.03951908432,0.6459999999999999,0.476,28,1,28,recombination,node_18111,node_0061 + node_0065 | dehydrogenative_coupling | deprotonation,node_5947;node_6071;node_8203;node_8327;node_9571;node_9615;node_17059;node_17103;node_18111;node_18183;node_18221;node_18485;node_19335;node_19497;node_19641;node_19785;node_19853;node_20725;node_20829;node_20981;node_21029;node_24275;node_24313;node_24577;node_25357;node_25501;node_25601;node_25669,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C5H7O4,negative,-1,131.03443370389,0.6459999999999999,0.476,28,1,28,recombination,node_19295,node_0065 + node_0073 | dehydrogenative_coupling | deprotonation,node_6015;node_6063;node_7175;node_7303;node_7799;node_7927;node_8271;node_8319;node_9595;node_9607;node_13723;node_13767;node_16643;node_16687;node_17083;node_17095;node_18365;node_18469;node_19295;node_19319;node_21663;node_21701;node_21973;node_23271;node_23309;node_23581;node_24457;node_24561,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C5H7O5,negative,-1,147.02934832346,0.6459999999999999,0.476,12,1,12,recombination,node_18143,node_0061 + node_0073 | dehydrogenative_coupling | deprotonation,node_18143;node_18167;node_21647;node_21809;node_21953;node_22081;node_22149;node_23255;node_23417;node_23561;node_23677;node_23745,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C2H5,negative,-1,29.03912516115,0.6420000000000001,0.552,2,1,2,fragment_h_shift,node_5561,M | break 2 bond(s) | h_shift_+1 | electron_gain,node_5561;node_5675,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C7H5O2,negative,-1,121.02895440029,0.6420000000000001,0.552,2,1,2,fragment_h_shift,node_5567,M | break 2 bond(s) | h_shift_+1 | electron_gain,node_5567;node_5643,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C10H10O5,negative,-1,210.05282342015,0.6400000000000001,0.55,2,1,2,fragment_h_shift,node_5467,M | break 1 bond(s) | h_shift_+1 | electron_gain,node_5467;node_5511,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C10H10O2,positive,1,162.06807956144002,0.6399999999999999,0.47,8,1,8,recombination,node_11150,node_0028 + node_0125 | single_dehydrogenative_recombination | protonation,node_11150;node_11206;node_12778;node_12882;node_15690;node_15794;node_17390;node_17446,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C10H6O4,positive,1,190.02660867166,0.6399999999999999,0.47,8,1,8,recombination,node_9866,node_0022 + node_0106 | single_dehydrogenative_recombination | protonation,node_9866;node_9906;node_10314;node_10382;node_12554;node_16098;node_16138;node_16514,structural_candidate_only,0.1
