material,normalized_formula,ion_mode,polarity,rf_formula_raw,peak_count,best_rf_score,best_rank,max_intensity,total_intensity,mz_min,mz_max,median_abs_ppm,material_total_intensity,relative_intensity,network_best_score,generation_types,paths,exact_mass,network_formula_modes,network_formula_best_score,all_network_compound_count,all_network_compounds,same_material_mode_match,same_material_formula_match,is_generic_formula,screening_tier
ETFE,C2F4N2,negative,-,C₂F₄N₂⁻,1,100,91,19979.22,19979.22,128.0026,128.0026,17.9,62897427.95,0.0003176476471483442,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CF4N2,negative,-,CF₄N₂⁻,1,100,92,19914.56,19914.56,115.9996,115.9996,6.1,62897427.95,0.00031661962418925906,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3HF4NO2,negative,-,C₃HF₄NO₂⁻,1,100,93,19684.84,19684.84,159.0003,159.0003,34.0,62897427.95,0.0003129673285789741,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6HF6NO,negative,-,C₆HF₆NO⁻,1,100,94,18479.75,18479.75,216.9934,216.9934,15.6,62897427.95,0.00029380772159221495,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7,positive,+,C₇⁺,1,100,231,18029.26,18029.26,83.9953,83.9953,49.4,62897427.95,0.00028664542553842213,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C3H2F3O3,negative,-,C₃H₂F₃O₃⁻,1,100,95,17251.26,17251.26,142.9963,142.9963,1.0,62897427.95,0.0002742760803146641,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4F4N2O2,negative,-,C₄F₄N₂O₂⁻,1,100,96,17076.25,17076.25,183.9912,183.9912,5.8,62897427.95,0.00027149361359537117,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F5NO2,negative,-,C₅F₅NO₂⁻,1,100,98,17016.69,17016.69,200.9885,200.9885,15.1,62897427.95,0.0002705466750329971,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H7,positive,+,C₅H₇⁺,1,100,234,16901.73,16901.73,67.0536,67.0536,9.3,62897427.95,0.00026871893733772305,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C8F5,negative,-,C₈F₅⁻,1,100,99,16821.8,16821.8,190.9918,190.9918,4.0,62897427.95,0.0002674481381555444,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3F8O,negative,-,C₃F₈O⁻,1,100,100,16600.55,16600.55,203.982,203.982,3.4,62897427.95,0.00026393050623940494,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H3F5N2S,negative,-,C₃H₃F₅N₂S⁻,1,100,101,16534.66,16534.66,193.9939,193.9939,1.8,62897427.95,0.00026288292763170136,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2H3F5N2S,negative,-,C₂H₃F₅N₂S⁻,1,100,104,16065.58,16065.58,181.9952,181.9952,5.2,62897427.95,0.00025542507100244626,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H7,positive,+,C₆H₇⁺,1,100,244,15337.24,15337.24,79.0539,79.0539,4.1,62897427.95,0.00024384526521803503,,,,,,,13,COC; EVA; Nomex; PEEK; PEEK20%GFR; PEI; PET; PI; POMC; POMH; PPS; PPS40%GFR,False,False,True,C_network未覆盖
ETFE,C2HF5O,negative,-,C₂HF₅O⁻,1,100,106,15197.59,15197.59,135.9977,135.9977,17.6,62897427.95,0.00024162498364927178,,,,,,,1,PTFE,False,False,False,C_network未覆盖
ETFE,C3HF6NO3,negative,-,C₃HF₆NO₃⁻,1,100,107,14983.52,14983.52,212.9869,212.9869,1.4,62897427.95,0.0002382215058445804,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HF5O,negative,-,C₄HF₅O⁻,1,100,108,14634.19,14634.19,159.9945,159.9945,5.0,62897427.95,0.0002326675426479025,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H2AlF6,negative,-,C₆H₂AlF₆⁻,1,100,109,14616.73,14616.73,214.9879,214.9879,1.2,62897427.95,0.00023238994783092714,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H3F4O2,negative,-,C₃H₃F₄O₂⁻,1,100,110,14292.11,14292.11,147.0016,147.0016,39.9,62897427.95,0.00022722884648576476,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2F5,negative,-,C₂F₅⁻,1,100,112,13611.69,13611.69,118.9964,118.9964,32.2,62897427.95,0.00021641091605241068,,,,,,,1,PTFE,False,False,False,C_network未覆盖
ETFE,C2F4N3,negative,-,C₂F₄N₃⁻,1,100,113,13549.93,13549.93,141.9987,141.9987,33.0,62897427.95,0.00021542899990714166,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3HF5O3,negative,-,C₃HF₅O₃⁻,1,100,114,13110.71,13110.71,179.9892,179.9892,22.6,62897427.95,0.0002084458844711789,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3F7N,negative,-,C₃F₇N⁻,1,100,115,12896.68,12896.68,182.9981,182.9981,30.9,62897427.95,0.00020504304262254018,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3F6NO2,negative,-,C₃F₆NO₂⁻,1,100,116,12812.95,12812.95,195.9899,195.9899,30.8,62897427.95,0.00020371182761536117,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H6,positive,+,C₄H₆⁺,1,100,258,12775.09,12775.09,54.0442,54.0442,40.7,62897427.95,0.0002031098952115418,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C8H2F5O3,negative,-,C₈H₂F₅O₃⁻,1,100,117,12721.18,12721.18,240.9908,240.9908,9.0,62897427.95,0.00020225278544160245,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H3F6NOS,negative,-,C₄H₃F₆NOS⁻,1,100,118,12295.07,12295.07,226.9876,226.9876,13.6,62897427.95,0.00019547810460189094,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3HF4NO3,negative,-,C₃HF₄NO₃⁻,1,100,119,12031.96,12031.96,174.9957,174.9957,33.7,62897427.95,0.0001912949446766686,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2HF4NO,negative,-,C₂HF₄NO⁻,1,100,120,11885.91,11885.91,130.9987,130.9987,9.7,62897427.95,0.00018897291013948367,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3HF6NO,negative,-,C₃HF₆NO⁻,1,100,121,11783.77,11783.77,180.999,180.999,12.3,62897427.95,0.00018734899635907925,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2F7NO,negative,-,C₂F₇NO⁻,1,100,122,11666.91,11666.91,186.9928,186.9928,29.1,62897427.95,0.000185491050751305,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4F4N2,negative,-,C₄F₄N₂⁻,1,100,123,11662.63,11662.63,152.0018,152.0018,9.8,62897427.95,0.000185423003453673,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H2F5O3,negative,-,C₅H₂F₅O₃⁻,1,100,124,11606.86,11606.86,204.9923,204.9923,3.2,62897427.95,0.00018453632172728615,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2F6N2,negative,-,C₂F₆N₂⁻,1,100,125,11356.21,11356.21,165.9971,165.9971,0.1,62897427.95,0.0001805512621124597,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H9,positive,+,C₄H₉⁺,1,100,276,11206.5,11206.5,57.0674,57.0674,43.4,62897427.95,0.00017817103759645866,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C3F5N3,negative,-,C₃F₅N₃⁻,1,100,127,10564.01,10564.01,173.0011,173.0011,4.0,62897427.95,0.0001679561524900161,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2F6NO,negative,-,C₂F₆NO⁻,1,100,128,10486.91,10486.91,167.9932,167.9932,25.3,62897427.95,0.0001667303471985614,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F11O,negative,-,C₅F₁₁O⁻,1,100,129,10069.58,10069.58,284.9751,284.9751,9.8,62897427.95,0.00016009525871240335,,,,,,,1,PTFE,False,False,False,C_network未覆盖
ETFE,C7HF6NO,negative,-,C₇HF₆NO⁻,1,100,131,9792.14,9792.14,228.9895,228.9895,31.8,62897427.95,0.00015568426753132436,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CF6N2,negative,-,CF₆N₂⁻,1,100,132,9669.77,9669.77,153.9996,153.9996,16.1,62897427.95,0.00015373871897729962,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H4F5NO3S,negative,-,C₆H₄F₅NO₃S⁻,1,100,133,9663.06,9663.06,264.9833,264.9833,1.7,62897427.95,0.00015363203734947002,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4F5N3,negative,-,C₄F₅N₃⁻,1,100,136,9212.77,9212.77,185.0003,185.0003,8.0,62897427.95,0.00014647292107594043,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H2F5O,negative,-,C₇H₂F₅O⁻,1,100,137,8862.0,8862.0,196.9995,196.9995,18.4,62897427.95,0.00014089606346136765,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H3F5N2OS,negative,-,C₄H₃F₅N₂OS⁻,1,100,138,8844.23,8844.23,221.9891,221.9891,0.3,62897427.95,0.00014061353998498437,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F7NO2,negative,-,C₅F₇NO₂⁻,1,100,140,8665.55,8665.55,238.9827,238.9827,1.8,62897427.95,0.00013777272429786215,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H2F5O,negative,-,C₃H₂F₅O⁻,1,100,141,8543.15,8543.15,149.0045,149.0045,9.2,62897427.95,0.0001358266987767979,,,,,,,1,PTFE,False,False,False,C_network未覆盖
ETFE,C5H4F5NO3S,negative,-,C₅H₄F₅NO₃S⁻,1,100,142,8444.6,8444.6,252.9863,252.9863,10.1,62897427.95,0.0001342598620521175,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F8O,negative,-,C₅F₈O⁻,1,100,143,8373.0,8373.0,227.9818,227.9818,3.9,62897427.95,0.00013312150071790018,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H2F5O,negative,-,C₄H₂F₅O⁻,1,100,144,8342.96,8342.96,161.0067,161.0067,22.2,62897427.95,0.000132643897722371,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HF5O3,negative,-,C₄HF₅O₃⁻,1,100,145,8279.52,8279.52,191.9878,191.9878,13.9,62897427.95,0.0001316352714228913,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4F8O,negative,-,C₄F₈O⁻,1,100,146,8259.14,8259.14,215.9806,215.9806,9.7,62897427.95,0.00013131125181407356,,,,,,,3,FEP; PFA; PTFE,False,False,False,C_network未覆盖
ETFE,C3F4N2,negative,-,C₃F₄N₂⁻,1,100,148,8153.11,8153.11,139.9996,139.9996,5.1,62897427.95,0.00012962549130755035,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HF6NO3,negative,-,C₄HF₆NO₃⁻,1,100,149,8062.33,8062.33,224.9871,224.9871,2.2,62897427.95,0.00012818218904609436,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2H2F5O,negative,-,C₂H₂F₅O⁻,1,100,150,8018.42,8018.42,137.0071,137.0071,29.0,62897427.95,0.00012748406828931388,,,,,,,1,PTFE,False,False,False,C_network未覆盖
ETFE,C6F7NO2,negative,-,C₆F₇NO₂⁻,1,100,152,7983.8,7983.8,250.9827,250.9827,1.7,62897427.95,0.00012693364832575796,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3,positive,+,C₃⁺,1,100,314,7906.14,7906.14,35.998,35.998,40.3,62897427.95,0.0001256989396495664,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C3F6N2,negative,-,C₃F₆N₂⁻,1,100,153,7796.98,7796.98,177.9971,177.9971,0.1,62897427.95,0.00012396341558192444,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3F7N3,negative,-,C₃F₇N₃⁻,1,100,155,7638.17,7638.17,210.9968,210.9968,8.5,62897427.95,0.00012143851106394884,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4F6NO2,negative,-,C₄F₆NO₂⁻,1,100,156,7634.57,7634.57,207.9872,207.9872,16.0,62897427.95,0.00012138127501921165,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H2F6N2OS,negative,-,C₅H₂F₆N₂OS⁻,1,100,157,7549.47,7549.47,251.9795,251.9795,1.0,62897427.95,0.00012002827851722989,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H3F5N2S,negative,-,C₄H₃F₅N₂S⁻,1,100,158,7548.96,7548.96,205.9942,205.9942,0.3,62897427.95,0.00012002017007755879,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H4F5NOS,negative,-,C₅H₄F₅NOS⁻,1,100,159,7373.05,7373.05,220.9943,220.9943,1.7,62897427.95,0.00011722339434708156,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H4F4NO3S,negative,-,C₆H₄F₄NO₃S⁻,1,100,160,7223.73,7223.73,245.9836,245.9836,7.1,62897427.95,0.00011484937040259369,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H2F7,negative,-,C₃H₂F₇⁻,1,100,161,7158.98,7158.98,170.9999,170.9999,29.9,62897427.95,0.00011381991654239018,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F4N2,negative,-,C₅F₄N₂⁻,1,100,164,7020.47,7020.47,163.9988,163.9988,9.2,62897427.95,0.00011161775972112703,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HF6N2O2,negative,-,C₄HF₆N₂O₂⁻,1,100,165,7014.38,7014.38,222.9957,222.9957,4.2,62897427.95,0.0001115209354121133,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7HF6NO4,negative,-,C₇HF₆NO₄⁻,1,100,166,6885.7,6885.7,276.9814,276.9814,0.5,62897427.95,0.00010947506479078529,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HF3,negative,-,C₄HF₃⁻,1,100,167,6769.82,6769.82,106.0015,106.0015,19.7,62897427.95,0.0001076327001063006,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F6NO2,negative,-,C₅F₆NO₂⁻,1,100,168,6709.75,6709.75,219.9863,219.9863,11.0,62897427.95,0.00010667765310425543,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4F6N2,negative,-,C₄F₆N₂⁻,1,100,169,6607.35,6607.35,189.995,189.995,11.1,62897427.95,0.00010504960560950887,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7F7NO2,negative,-,C₇F₇NO₂⁻,1,100,170,6416.49,6416.49,262.9816,262.9816,2.6,62897427.95,0.00010201514130435917,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H4F6S,negative,-,C₄H₄F₆S⁻,1,100,172,6288.46,6288.46,197.9934,197.9934,4.7,62897427.95,9.997960496888648e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H3F6NS,negative,-,C₆H₃F₆NS⁻,1,100,174,6223.11,6223.11,234.9939,234.9939,18.4,62897427.95,9.894061176789344e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F6N2,negative,-,C₅F₆N₂⁻,1,100,175,6064.68,6064.68,201.9938,201.9938,16.4,62897427.95,9.642174883241787e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3HF6N3O,negative,-,C₃HF₆N₃O⁻,1,100,176,6061.33,6061.33,208.9986,208.9986,20.7,62897427.95,9.636848751300965e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6F4N2,negative,-,C₆F₄N₂⁻,1,100,177,5877.74,5877.74,176.0005,176.0005,1.1,62897427.95,9.344960822042644e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H9,positive,+,C₆H₉⁺,1,100,358,5830.53,5830.53,81.0683,81.0683,19.4,62897427.95,9.269902108930354e-05,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C5F7N,negative,-,C₅F₇N⁻,1,100,178,5778.44,5778.44,206.9961,206.9961,17.7,62897427.95,9.187084731975912e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F6N2O2,negative,-,C₅F₆N₂O₂⁻,1,100,179,5761.97,5761.97,233.9884,233.9884,6.2,62897427.95,9.16089924150865e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H3F7OS,negative,-,C₄H₃F₇OS⁻,1,100,180,5717.17,5717.17,231.9852,231.9852,23.1,62897427.95,9.089672163613489e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7HF6,negative,-,C₇HF₆⁻,1,100,181,5698.51,5698.51,198.9977,198.9977,5.5,62897427.95,9.060004813758048e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F6N2O,negative,-,C₅F₆N₂O⁻,1,100,183,5625.47,5625.47,217.9918,217.9918,1.1,62897427.95,8.943879238546828e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6HF10O,negative,-,C₆HF₁₀O⁻,1,100,185,5328.52,5328.52,278.9867,278.9867,2.2,62897427.95,8.471761363971641e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6HF6N2O2,negative,-,C₆HF₆N₂O₂⁻,1,100,186,5320.5,5320.5,246.9922,246.9922,10.4,62897427.95,8.459010445116301e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H2F7O3,negative,-,C₅H₂F₇O₃⁻,1,100,187,5317.24,5317.24,242.99,242.99,1.0,62897427.95,8.453827403287323e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F11O2,negative,-,C₅F₁₁O₂⁻,1,100,188,5316.95,5316.95,300.9739,300.9739,3.6,62897427.95,8.453366335149161e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H4F5NO3S,negative,-,C₈H₄F₅NO₃S⁻,1,100,190,5070.79,5070.79,288.9833,288.9833,1.6,62897427.95,8.061998980357352e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H4F7NO3S,negative,-,C₇H₄F₇NO₃S⁻,1,100,191,4983.46,4983.46,314.9803,314.9803,0.8,62897427.95,7.923153875165733e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H7F6NO2S2,negative,-,C₆H₇F₆NO₂S₂⁻,1,100,192,4979.03,4979.03,302.9835,302.9835,2.3,62897427.95,7.916110661882795e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6F8O,negative,-,C₆F₈O⁻,1,100,193,4966.55,4966.55,239.9833,239.9833,2.6,62897427.95,7.896268833040573e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H4F5N2O3S,negative,-,C₇H₄F₅N₂O₃S⁻,1,100,194,4948.09,4948.09,290.9873,290.9873,1.6,62897427.95,7.86691946121145e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H3F5O4,negative,-,C₄H₃F₅O₄⁻,1,100,195,4933.23,4933.23,209.9958,209.9958,0.5,62897427.95,7.843293693856045e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8F9,negative,-,C₈F₉⁻,1,100,197,4794.88,4794.88,266.9873,266.9873,4.2,62897427.95,7.623332394150784e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6HF6NO3,negative,-,C₆HF₆NO₃⁻,1,100,199,4733.01,4733.01,248.987,248.987,1.6,62897427.95,7.524965891709408e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H4F5NO2S,negative,-,C₅H₄F₅NO₂S⁻,1,100,200,4696.71,4696.71,236.9897,236.9897,3.6,62897427.95,7.467252879932748e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H2F5NO3,negative,-,C₃H₂F₅NO₃⁻,1,100,201,4631.34,4631.34,194.9963,194.9963,1.4,62897427.95,7.363321762030812e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6HF8NO2,negative,-,C₆HF₈NO₂⁻,1,100,204,4592.33,4592.33,270.9892,270.9892,2.6,62897427.95,7.301300147997546e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H4F6O3S,negative,-,C₆H₄F₆O₃S⁻,1,100,205,4589.19,4589.19,269.9782,269.9782,3.3,62897427.95,7.296307892984358e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H3F6NO5,negative,-,C₄H₃F₆NO₅⁻,1,100,206,4575.04,4575.04,258.9918,258.9918,1.1,62897427.95,7.273810947622382e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HF7N2O2,negative,-,C₄HF₇N₂O₂⁻,1,100,208,4426.51,4426.51,241.9927,241.9927,2.0,62897427.95,7.037664566377552e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7HF6NO2,negative,-,C₇HF₆NO₂⁻,1,100,209,4398.76,4398.76,244.9917,244.9917,0.0,62897427.95,6.993545115225972e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H4F5NOS,negative,-,C₆H₄F₅NOS⁻,1,100,211,4392.12,4392.12,232.9936,232.9936,1.4,62897427.95,6.982988244752224e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9F7N,negative,-,C₉F₇N⁻,1,100,212,4348.18,4348.18,254.9922,254.9922,1.0,62897427.95,6.913128472370228e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H4F7NO3S,negative,-,C₈H₄F₇NO₃S⁻,1,100,213,4329.21,4329.21,326.9797,326.9797,2.6,62897427.95,6.882968256573995e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5F11N,negative,-,C₅F₁₁N⁻,1,100,214,4263.05,4263.05,282.9867,282.9867,2.3,62897427.95,6.777781125468104e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H4F5O3S,negative,-,C₈H₄F₅O₃S⁻,1,100,215,4226.81,4226.81,274.977,274.977,13.4,62897427.95,6.720163507099339e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6F11O2,negative,-,C₆F₁₁O₂⁻,1,100,216,4222.95,4222.95,312.9723,312.9723,1.6,62897427.95,6.714026531191408e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H3F5O5,negative,-,C₃H₃F₅O₅⁻,1,100,217,4191.43,4191.43,213.9914,213.9914,3.7,62897427.95,6.66391319424374e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H4F6O2S,negative,-,C₇H₄F₆O₂S⁻,1,100,221,4096.54,4096.54,265.9835,265.9835,2.5,62897427.95,6.513048519657313e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H5F6NO3S,negative,-,C₄H₅F₆NO₃S⁻,1,100,223,4039.42,4039.42,260.9901,260.9901,0.5,62897427.95,6.42223399534098e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H3F5N2S,negative,-,C₆H₃F₅N₂S⁻,1,100,224,4036.62,4036.62,229.9942,229.9942,0.3,62897427.95,6.417782302972534e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H2AlF9O,negative,-,C₄H₂AlF₉O⁻,1,100,227,3878.69,3878.69,263.9777,263.9777,2.2,62897427.95,6.166690954490771e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C5H9,positive,+,C₅H₉⁺,1,100,414,3812.12,3812.12,69.0684,69.0684,21.4,62897427.95,6.060851968430928e-05,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C3HF7O,negative,-,C₃HF₇O⁻,1,100,229,3721.62,3721.62,185.9995,185.9995,39.7,62897427.95,5.916966911522174e-05,,,,,,,3,FEP; PFA; PTFE,False,False,False,C_network未覆盖
ETFE,C6,positive,+,C₆⁺,1,100,422,3660.46,3660.46,71.9956,71.9956,53.5,62897427.95,5.8197292310742254e-05,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
ETFE,C6H2F5NO3,negative,-,C₆H₂F₅NO₃⁻,1,100,234,3631.66,3631.66,230.9961,230.9961,0.3,62897427.95,5.773940395284478e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H5F5O4S,negative,-,C₄H₅F₅O₄S⁻,1,100,235,3625.77,3625.77,243.9851,243.9851,6.9,62897427.95,5.764575942409422e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H4F9NO3S,negative,-,C₈H₄F₉NO₃S⁻,1,100,237,3557.88,3557.88,364.9755,364.9755,5.1,62897427.95,5.656638301375883e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H4F6N2O2S,negative,-,C₄H₄F₆N₂O₂S⁻,1,100,238,3491.73,3491.73,257.9893,257.9893,3.9,62897427.95,5.5514670691713075e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H4F5NO6S,negative,-,C₇H₄F₅NO₆S⁻,1,100,241,3441.73,3441.73,324.9702,324.9702,5.2,62897427.95,5.471972562591886e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4H3F5O5,negative,-,C₄H₃F₅O₅⁻,1,100,244,3354.12,3354.12,225.9904,225.9904,0.9,62897427.95,5.332682288163422e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H2F6N2OS,negative,-,C₇H₂F₆N₂OS⁻,1,100,247,3328.31,3328.31,275.9804,275.9804,2.4,62897427.95,5.291647223867124e-05,,,,,,,0,,False,False,False,C_network未覆盖
